 --- Timing ---
Full run: 4.2685 minutes (2.561102e+02 secs)
Ranking computation: 4.12248 minutes (2.473488e+02 secs)
Ranking is: ~96.5791% of the run time
 
 --- Rankings ---
 V   	AEF                   IF	
"8396"	0.0000731203 	          13
"8397"	0.0000168785 	           3
"8398"	0.0000055038 	           1
"8399"	0.0000113746 	           2
"8401"	0.0000168785 	           3
"8402"	0.0000055038 	           1
"8403"	0.0000113746 	           2
"8404"	0.0000110077 	           2
"8406"	0.0000113746 	           2
"8407"	0.0000168785 	           3
"8408"	0.0000110077 	           2
"8409"	0.0000110077 	           2
"8410"	0.0000113746 	           2
"8411"	0.0000110077 	           2
"8412"	0.0000055038 	           1
"8413"	0.0000168785 	           3
"8414"	0.0000110077 	           2
"8415"	0.0000110077 	           2
"8416"	0.0000055038 	           1
"8417"	0.0000055038 	           1
"8418"	0.0000055038 	           1
"8419"	0.0000055038 	           1
"8420"	0.0000055038 	           1
"8421"	0.0000055038 	           1
"8422"	0.0000275907 	           5
"8423"	0.0000535316 	           9
"8424"	0.0000613777 	          11
"8425"	0.0000110077 	           2
"8426"	0.0000234505 	           4
"8427"	0.0000055038 	           1
"8428"	0.0000055038 	           1
"8429"	0.0000055038 	           1
"8430"	0.0000055038 	           1
"8431"	0.0000055038 	           1
"8433"	0.0000450987 	           8
"8434"	0.0000555450 	          10
"8435"	0.0000055038 	           1
"8436"	0.0000055038 	           1
"8437"	0.0000113315 	           2
"8438"	0.0000110077 	           2
"8439"	0.0000055038 	           1
"8440"	0.0000055038 	           1
"8441"	0.0000745490 	          12
"8442"	0.0000055038 	           1
"8443"	0.0000055038 	           1
"8444"	0.0000055038 	           1
"8445"	0.0000055038 	           1
"8446"	0.0000055038 	           1
"8447"	0.0000055038 	           1
"8448"	0.0000055038 	           1
"8449"	0.0000055038 	           1
"8450"	0.0000055038 	           1
"8452"	0.0000110077 	           2
"8453"	0.0000654048 	          10
"8454"	0.0000186284 	           3
"8455"	0.0000055038 	           1
"8456"	0.0000055038 	           1
"8457"	0.0000055038 	           1
"8458"	0.0000055038 	           1
"8459"	0.0000055038 	           1
"8460"	0.0000055038 	           1
"8461"	0.0000055038 	           1
"8462"	0.0000166783 	           3
"8463"	0.0000055038 	           1
"8464"	0.0000055038 	           1
"8465"	0.0000055038 	           1
"8466"	0.0000055038 	           1
"8467"	0.0000055038 	           1
"8468"	0.0000055038 	           1
"8469"	0.0000055038 	           1
"8473"	0.0000110077 	           2
"8474"	0.0000055038 	           1
"8475"	0.0000333469 	           6
"8480"	0.0000302916 	           5
"8481"	0.0002241726 	          36
"8482"	0.0000199438 	           3
"8483"	0.0001040016 	          17
"8484"	0.0000112115 	           2
"8486"	0.0000110077 	           2
"8487"	0.0000055038 	           1
"8488"	0.0000055038 	           1
"8489"	0.0000055038 	           1
"8490"	0.0000351523 	           6
"8491"	0.0000572064 	          10
"8492"	0.0000335389 	           6
"8493"	0.0000230933 	           4
"8494"	0.0000311512 	           5
"8495"	0.0000331951 	           6
"8498"	0.0000110077 	           2
"8501"	0.0000286200 	           5
"8502"	0.0000275192 	           5
"8503"	0.0000055038 	           1
"8504"	0.0000055038 	           1
"8505"	0.0000110077 	           2
"8506"	0.0000547098 	           9
"8507"	0.0000055038 	           1
"8508"	0.0000055038 	           1
"8509"	0.0000055038 	           1
"8510"	0.0000055038 	           1
"8511"	0.0000055038 	           1
"8512"	0.0000055038 	           1
"8513"	0.0000055038 	           1
"8514"	0.0000055038 	           1
"8515"	0.0000169883 	           3
"8517"	0.0000055038 	           1
"8518"	0.0000110077 	           2
"8519"	0.0000165115 	           3
"8520"	0.0000110077 	           2
"8521"	0.0000055038 	           1
"8522"	0.0000055038 	           1
"8523"	0.0000055038 	           1
"8525"	0.0000165115 	           3
"8526"	0.0000110077 	           2
"8527"	0.0000055038 	           1
"8528"	0.0000055038 	           1
"8529"	0.0000055038 	           1
"8530"	0.0000110924 	           2
"8531"	0.0000055038 	           1
"8532"	0.0000055038 	           1
"8533"	0.0000055038 	           1
"8534"	0.0000055038 	           1
"8535"	0.0000055038 	           1
"8536"	0.0000055038 	           1
"8537"	0.0000055038 	           1
"8538"	0.0000055038 	           1
"8539"	0.0000055038 	           1
"8540"	0.0000166312 	           3
"8542"	0.0000225704 	           4
"8543"	0.0000055038 	           1
"8544"	0.0001362216 	          20
"8545"	0.0000055038 	           1
"8547"	0.0000114008 	           2
"8548"	0.0000251272 	           4
"8549"	0.0000118544 	           2
"8551"	0.0000055038 	           1
"8552"	0.0000570197 	          10
"8553"	0.0000165115 	           3
"8554"	0.0000055038 	           1
"8555"	0.0000055038 	           1
"8556"	0.0000055038 	           1
"8559"	0.0000055038 	           1
"8560"	0.0000165115 	           3
"8561"	0.0000055038 	           1
"8564"	0.0000222775 	           4
"8566"	0.0000295100 	           5
"8568"	0.0000165115 	           3
"8569"	0.0000055038 	           1
"8571"	0.0000055038 	           1
"8572"	0.0000396277 	           7
"8573"	0.0000055038 	           1
"8574"	0.0000165115 	           3
"8575"	0.0000055038 	           1
"8576"	0.0000055038 	           1
"8577"	0.0000055038 	           1
"8578"	0.0000341739 	           6
"8579"	0.0000196304 	           3
"8580"	0.0000055038 	           1
"8581"	0.0000223212 	           4
"8582"	0.0000110077 	           2
"8584"	0.0000110077 	           2
"8587"	0.0000275192 	           5
"134"	0.0000110077 	           2
"8590"	0.0000110077 	           2
"8591"	0.0000055038 	           1
"8592"	0.0000055038 	           1
"8593"	0.0000055038 	           1
"8594"	0.0000055038 	           1
"8595"	0.0000110077 	           2
"8596"	0.0000110077 	           2
"8597"	0.0000110077 	           2
"8598"	0.0000110077 	           2
"8599"	0.0000110077 	           2
"8600"	0.0000110077 	           2
"8601"	0.0000055038 	           1
"8602"	0.0000165115 	           3
"8603"	0.0000055038 	           1
"8604"	0.0000055038 	           1
"8605"	0.0000110077 	           2
"8606"	0.0000055038 	           1
"8623"	0.0000220154 	           4
"8624"	0.0000220154 	           4
"8625"	0.0000110077 	           2
"8626"	0.0000110077 	           2
"8627"	0.0000288653 	           5
"8628"	0.0000166048 	           3
"8630"	0.0000170119 	           3
"8632"	0.0000110077 	           2
"8633"	0.0000112194 	           2
"8634"	0.0000112194 	           2
"8635"	0.0000112194 	           2
"8636"	0.0000112194 	           2
"8637"	0.0000112194 	           2
"8638"	0.0000167232 	           3
"8639"	0.0000112194 	           2
"8640"	0.0000112194 	           2
"8641"	0.0000226803 	           4
"8642"	0.0000222271 	           4
"8644"	0.0000112194 	           2
"8645"	0.0000167232 	           3
"8646"	0.0000222271 	           4
"8647"	0.0000112194 	           2
"8648"	0.0000055038 	           1
"8649"	0.0000112194 	           2
"8651"	0.0000112194 	           2
"8652"	0.0000112194 	           2
"8653"	0.0000112194 	           2
"8654"	0.0000055038 	           1
"8655"	0.0000055038 	           1
"8656"	0.0000055038 	           1
"8657"	0.0000055038 	           1
"8658"	0.0000116081 	           2
"8659"	0.0000223051 	           4
"8660"	0.0001037485 	          17
"8661"	0.0000055038 	           1
"8662"	0.0000167013 	           3
"8663"	0.0000939274 	          16
"8666"	0.0000450251 	           7
"8667"	0.0000489646 	           8
"8668"	0.0000110077 	           2
"8669"	0.0000308460 	           4
"8670"	0.0000055038 	           1
"8673"	0.0000333847 	           6
"8674"	0.0000388609 	           7
"8675"	0.0000509459 	           9
"8676"	0.0000055038 	           1
"8678"	0.0000566281 	           9
"8679"	0.0000291855 	           5
"8680"	0.0000055038 	           1
"8681"	0.0000788559 	          14
"8682"	0.0001092233 	          17
"8684"	0.0000775301 	          13
"8685"	0.0000281558 	           5
"8686"	0.0001531676 	          25
"8687"	0.0000455971 	           7
"8690"	0.0000363883 	           6
"8691"	0.0000405009 	           7
"8692"	0.0000504039 	           9
"8693"	0.0000055038 	           1
"8694"	0.0000110077 	           2
"8695"	0.0000222052 	           4
"8697"	0.0001386254 	          24
"8698"	0.0000168555 	           3
"8699"	0.0000444462 	           8
"8700"	0.0000220154 	           4
"8701"	0.0000111026 	           2
"8702"	0.0000848227 	          15
"8704"	0.0002441426 	          42
"8705"	0.0001399745 	          23
"8706"	0.0000797328 	          14
"8707"	0.0000113517 	           2
"8708"	0.0000113517 	           2
"8709"	0.0000055038 	           1
"8710"	0.0000170672 	           3
"8711"	0.0000168555 	           3
"8712"	0.0000346377 	           6
"8713"	0.0000170350 	           3
"8714"	0.0000333671 	           6
"8715"	0.0000110077 	           2
"8716"	0.0000055038 	           1
"8717"	0.0000113517 	           2
"8719"	0.0000220154 	           4
"8720"	0.0000229674 	           4
"8721"	0.0000165115 	           3
"8722"	0.0000627937 	          11
"8723"	0.0000172196 	           3
"8726"	0.0000110077 	           2
"8727"	0.0000055038 	           1
"8728"	0.0000055038 	           1
"8730"	0.0000110792 	           2
"8732"	0.0000680283 	          11
"8733"	0.0000404554 	           7
"8734"	0.0000954138 	          17
"8735"	0.0000055038 	           1
"8736"	0.0000055038 	           1
"8737"	0.0000055038 	           1
"8738"	0.0001168930 	          20
"8739"	0.0000779899 	          14
"8740"	0.0000377603 	           6
"8742"	0.0000055038 	           1
"8744"	0.0000645792 	          10
"8745"	0.0000724912 	          11
"8747"	0.0000830239 	          11
"8748"	0.0001094458 	          14
"8751"	0.0000055038 	           1
"8752"	0.0000055038 	           1
"8753"	0.0000165115 	           3
"8754"	0.0000055038 	           1
"8755"	0.0000166366 	           3
"8756"	0.0000055038 	           1
"8757"	0.0000055038 	           1
"8758"	0.0000165115 	           3
"8759"	0.0000055038 	           1
"8760"	0.0000055038 	           1
"8761"	0.0000055038 	           1
"8763"	0.0001098160 	          19
"417"	0.0000222450 	           4
"8764"	0.0000055038 	           1
"8765"	0.0000055038 	           1
"8766"	0.0000055038 	           1
"8767"	0.0000055038 	           1
"8768"	0.0000055038 	           1
"8769"	0.0000055038 	           1
"8770"	0.0000055038 	           1
"8771"	0.0000055038 	           1
"8773"	0.0000055038 	           1
"8774"	0.0000055038 	           1
"8775"	0.0000055038 	           1
"8776"	0.0000055038 	           1
"8777"	0.0000055038 	           1
"8778"	0.0000110077 	           2
"8779"	0.0000055038 	           1
"8780"	0.0000311361 	           5
"8781"	0.0000055038 	           1
"8782"	0.0000220154 	           4
"8783"	0.0000165115 	           3
"8784"	0.0000110077 	           2
"8785"	0.0000276535 	           5
"8786"	0.0000838576 	          14
"8787"	0.0000111419 	           2
"8788"	0.0000622723 	          11
"8790"	0.0000055038 	           1
"8792"	0.0000110077 	           2
"8799"	0.0000055038 	           1
"8800"	0.0000055038 	           1
"8801"	0.0000055038 	           1
"8802"	0.0000554306 	          10
"8803"	0.0000334071 	           6
"8804"	0.0000110077 	           2
"8805"	0.0000117940 	           2
"8806"	0.0000165115 	           3
"8807"	0.0000055038 	           1
"8808"	0.0000055038 	           1
"8809"	0.0000110407 	           2
"8810"	0.0000055038 	           1
"8811"	0.0000055038 	           1
"8812"	0.0000055038 	           1
"8813"	0.0000110077 	           2
"8814"	0.0000110077 	           2
"8815"	0.0000055038 	           1
"8816"	0.0000055038 	           1
"8818"	0.0000055038 	           1
"8819"	0.0000055038 	           1
"8820"	0.0000055038 	           1
"8821"	0.0000055038 	           1
"8822"	0.0000055038 	           1
"8823"	0.0000055038 	           1
"8824"	0.0001100386 	           6
"8825"	0.0000055038 	           1
"8826"	0.0000055038 	           1
"8827"	0.0000055038 	           1
"8828"	0.0000055038 	           1
"8829"	0.0000055038 	           1
"8830"	0.0000110077 	           2
"8832"	0.0000519662 	           9
"8833"	0.0000055038 	           1
"8834"	0.0000055038 	           1
"8835"	0.0000055038 	           1
"8836"	0.0000171231 	           3
"8837"	0.0000055038 	           1
"8838"	0.0001331464 	          23
"8839"	0.0000055038 	           1
"8840"	0.0000055038 	           1
"8841"	0.0000055038 	           1
"8842"	0.0000055038 	           1
"8843"	0.0000529584 	           9
"8844"	0.0000349057 	           6
"8845"	0.0000110077 	           2
"8846"	0.0000055038 	           1
"8847"	0.0000055038 	           1
"8848"	0.0000055038 	           1
"8849"	0.0000055038 	           1
"8850"	0.0000055038 	           1
"8851"	0.0000055038 	           1
"8852"	0.0000055038 	           1
"8853"	0.0000055038 	           1
"8854"	0.0000055038 	           1
"8855"	0.0000055038 	           1
"8856"	0.0000055038 	           1
"8857"	0.0000055038 	           1
"8858"	0.0000055038 	           1
"8859"	0.0000055038 	           1
"8860"	0.0000110077 	           2
"8861"	0.0000055038 	           1
"8862"	0.0000165115 	           3
"8863"	0.0000055038 	           1
"8864"	0.0000112194 	           2
"8865"	0.0000055038 	           1
"8866"	0.0000055038 	           1
"8867"	0.0000055038 	           1
"8868"	0.0000055038 	           1
"8869"	0.0000055038 	           1
"8870"	0.0000055038 	           1
"8871"	0.0000055038 	           1
"8872"	0.0000055038 	           1
"8873"	0.0000055038 	           1
"8874"	0.0000222192 	           4
"8875"	0.0000055038 	           1
"8876"	0.0000110077 	           2
"8877"	0.0000055038 	           1
"8878"	0.0000055038 	           1
"8879"	0.0000055038 	           1
"8880"	0.0000112043 	           2
"8881"	0.0000055038 	           1
"8882"	0.0000055038 	           1
"8883"	0.0000055038 	           1
"8884"	0.0000142947 	           2
"8904"	0.0000055038 	           1
"8910"	0.0000222020 	           4
"8911"	0.0000055038 	           1
"8912"	0.0000256715 	           4
"8913"	0.0000055038 	           1
"8914"	0.0000055038 	           1
"8915"	0.0000115581 	           2
"8916"	0.0000639723 	          11
"8917"	0.0000165115 	           3
"8918"	0.0000542058 	           9
"8919"	0.0000762474 	          10
"8921"	0.0000175845 	           3
"8922"	0.0000055038 	           1
"8923"	0.0000846741 	          15
"8924"	0.0000529611 	           9
"8925"	0.0000343619 	           6
"8926"	0.0000291297 	           5
"8929"	0.0000672712 	          11
"8930"	0.0001674720 	          26
"8931"	0.0000168955 	           3
"8932"	0.0000055038 	           1
"8935"	0.0000222763 	           4
"8936"	0.0000479921 	           8
"8937"	0.0001135012 	          18
"8938"	0.0000223291 	           4
"8939"	0.0000417289 	           7
"8941"	0.0000674080 	          11
"8942"	0.0001570279 	          23
"8943"	0.0000111720 	           2
"8944"	0.0000166758 	           3
"8945"	0.0000055038 	           1
"8946"	0.0000055038 	           1
"8947"	0.0000110077 	           2
"8949"	0.0000220154 	           4
"8951"	0.0000113899 	           2
"8952"	0.0000335464 	           6
"8957"	0.0000290918 	           5
"8958"	0.0000243218 	           4
"8959"	0.0000451741 	           8
"8960"	0.0000504342 	           9
"8961"	0.0000336036 	           6
"8962"	0.0000394199 	           7
"8963"	0.0000392438 	           7
"8964"	0.0000738942 	          13
"8965"	0.0002354331 	          33
"8966"	0.0000395682 	           7
"8967"	0.0000055038 	           1
"8968"	0.0000055038 	           1
"8969"	0.0000055038 	           1
"8970"	0.0000055038 	           1
